osm_id,osm_type,name,ssid_hint,internet_access,amenity,wifi,operator,lat,lon,vendor,bssid,country,region,first_seen,last_seen,matched_patterns,source,tags
6341492585,node,Khách Sạn Little Saigon,,wlan,,,Markus & Eleanor,10.7644128,106.685082,,,,Ho Chi Minh City,,2024-04-20T18:04:12Z,,osm_overpass,"{""addr:city"":""Ho Chi Minh City"",""addr:district"":""1"",""addr:housenumber"":""C51B1"",""addr:postcode"":""70000"",""addr:street"":""Hẻm 212 B"",""addr:subdistrict"":""Nguyễn Cư Trinh"",""email"":""littlesaigonhomestay@gmail.com"",""internet_access"":""wlan"",""name"":""Khách Sạn Little Saigon"",""opening_hours"":""24/7"",""operator"":""Markus & Eleanor"",""phone"":""+84787976673"",""rooms"":""2"",""tourism"":""guest_house"",""website"":""http://littlesaigonhomestay.com""}"
6345357685,node,Pizza 4P’s Hai Ba Trung,,wlan,restaurant,,,10.7833039,106.6971985,,,,,,2019-03-18T15:43:04Z,,osm_overpass,"{""addr:housenumber"":""151"",""addr:street"":""Hai Bà Trưng"",""amenity"":""restaurant"",""cuisine"":""italian;pizza;japanese"",""internet_access"":""wlan"",""name:en"":""Pizza 4P’s Hai Ba Trung"",""opening_hours"":""Mo-Su 10:00-23:00"",""phone"":""02836220500"",""website"":""https://pizza4ps.com""}"
6355906490,node,Quiet Hostel Saigon,,wlan,,,,10.7694945,106.6874406,,,,,,2019-03-23T06:38:02Z,,osm_overpass,"{""addr:housenumber"":""138/13"",""addr:street"":""Bùi Thị Xuân"",""internet_access"":""wlan"",""name:en"":""Quiet Hostel Saigon"",""opening_hours"":""Mo-Su 07:00-22:00"",""phone"":""+84 76 5720 669"",""tourism"":""hostel""}"
6361818786,node,Phúc Long Coffee,,wlan,cafe,,,10.771387,106.6955645,,,,,,2025-07-25T13:55:20Z,,osm_overpass,"{""addr:street"":""Phạm Hồng Thái"",""air_conditioning"":""yes"",""amenity"":""cafe"",""cuisine"":""coffee_shop"",""delivery"":""yes"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""level"":""1;2;3"",""name"":""Phúc Long Coffee"",""opening_hours"":""Mo-Su 07:00-22:30"",""panoramax"":""e862f0dd-10a4-40a2-88a9-ee1b8050097a"",""panoramax:0"":""fd7b0dae-fe2e-4ff7-9060-0c281276451a"",""toilets"":""yes"",""toilets:access"":""permissive"",""toilets:fee"":""no"",""wheelchair"":""no""}"
6370270085,node,Cà Phê Bob,,wlan,cafe,,,10.7976592,106.6600784,,,,,,2022-04-26T03:38:49Z,,osm_overpass,"{""addr:housenumber"":""1/13"",""addr:street"":""Hoàng Việt"",""amenity"":""cafe"",""internet_access"":""wlan"",""name"":""Cà Phê Bob""}"
6372334486,node,Nem Nướng Oanh Vy,,wlan,restaurant,,,10.7646006,106.6877956,,,,,,2019-09-11T21:58:18Z,,osm_overpass,"{""addr:housenumber"":""4"",""addr:postcode"":""700000"",""addr:street"":""Hẻm 233 Nguyễn Trãi"",""amenity"":""restaurant"",""cuisine"":""vietnamese"",""internet_access"":""wlan"",""name"":""Nem Nướng Oanh Vy"",""opening_hours"":""Mo-Su 10:00-22:00"",""phone"":""+84 90 918 74 16""}"
6407325487,node,Nhà Khách P.I.P Houses,,wlan,,,,10.7698037,106.6838687,,,,,,2022-05-18T07:07:20Z,,osm_overpass,"{""addr:housenumber"":""02"",""addr:street"":""Hẻm 418 Võ Văn Tần"",""internet_access"":""wlan"",""name"":""Nhà Khách P.I.P Houses"",""opening_hours"":""Mo-Su 08:00-23:00"",""phone"":""0934171326"",""tourism"":""guest_house"",""website"":""https://www.booking.com/hotel/vn/pip-houses.vi.html?aid=1263239;label=PShare-Pulse-mdcjMd%401555343700;sid=5b909d600f6398d1547986e9c2e93389;dist=0&keep_landing=1&sb_price_type=total&type=total&""}"
6533206865,node,The Coffee House,,yes,cafe,,,10.7612507,106.6620435,,,,,,2022-04-15T02:39:52Z,,osm_overpass,"{""amenity"":""cafe"",""cuisine"":""coffee_shop"",""internet_access"":""yes"",""name"":""The Coffee House"",""not:brand:wikidata"":""Q60775742"",""outdoor_seating"":""yes""}"
6585659185,node,Lâu Bò Tí Chuột,,wlan,restaurant,,,10.7631704,106.6904216,,,,,,2022-04-16T12:53:55Z,,osm_overpass,"{""addr:housenumber"":""1-3"",""addr:street"":""Đường Cống Quỳnh"",""amenity"":""restaurant"",""internet_access"":""wlan"",""name"":""Lâu Bò Tí Chuột"",""phone"":""0908907375""}"
6649680387,node,Cửa Hàng Điện Thoại Phương Apple,,wlan,,,,10.7792603,106.6508494,,,,,,2022-04-22T09:21:59Z,,osm_overpass,"{""internet_access"":""wlan"",""name"":""Cửa Hàng Điện Thoại Phương Apple"",""opening_hours"":""Mo-Su 10:00-09:00"",""shop"":""mobile_phone""}"
6681094687,node,Italiani's Pizza Han Thuyen,,wlan,restaurant,,,10.7788383,106.6981831,,,,Thành phố Hồ Chí Minh,,2022-09-30T09:37:05Z,,osm_overpass,"{""addr:city"":""Thành phố Hồ Chí Minh"",""addr:district"":""Quận 1"",""addr:housenumber"":""17"",""addr:street"":""Hàn Thuyên"",""addr:subdistrict"":""Bến Nghé"",""amenity"":""restaurant"",""cuisine"":""italian_pizza;pizza"",""internet_access"":""wlan"",""name"":""Italiani's Pizza Han Thuyen"",""name:en"":""Italiani's Homemade Pizzas"",""opening_hours"":""Mon-Sun 11:00- 21:45"",""phone"":""0909974992"",""website"":""https://italianis.vn/""}"
6781842305,node,Cà Phê A'dor,,wlan,cafe,,,10.7760216,106.6788139,,,,,,2022-05-09T04:14:06Z,,osm_overpass,"{""amenity"":""cafe"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""name"":""Cà Phê A'dor"",""payment:cash"":""yes"",""payment:credit_cards"":""yes"",""payment:debit_cards"":""yes""}"
6797965286,node,The Coffee House,,wlan,cafe,,,10.7745958,106.6757319,,,,,,2022-05-20T07:15:58Z,,osm_overpass,"{""amenity"":""cafe"",""branch"":""Cao Thắng"",""brand"":""The Coffee House"",""brand:wikidata"":""Q60775742"",""cuisine"":""coffee_shop;vietnamese"",""internet_access"":""wlan"",""name"":""The Coffee House"",""name:en"":""The Coffee House"",""takeaway"":""yes""}"
6810864286,node,Hủ Tiếu Mực Như Ý,,wlan,restaurant,,,10.7843341,106.6630404,,,,,,2019-09-20T08:44:43Z,,osm_overpass,"{""addr:housenumber"":""133"",""addr:street"":""Bắc Hải"",""amenity"":""restaurant"",""cuisine"":""vietnamese"",""internet_access"":""wlan"",""name"":""Hủ Tiếu Mực Như Ý""}"
6811496215,node,Lotteria,,wlan,fast_food,,,10.7708749,106.6695441,,,,,,2022-05-16T07:00:13Z,,osm_overpass,"{""amenity"":""fast_food"",""branch"":""Sư Vạn Hạnh"",""brand"":""Lotteria"",""brand:wikidata"":""Q249525"",""cuisine"":""burger"",""internet_access"":""wlan"",""name"":""Lotteria"",""takeaway"":""yes""}"
6813499477,node,Highlands Coffee,,yes,cafe,,,10.7782497,106.6800034,,,,,,2022-05-13T04:54:40Z,,osm_overpass,"{""amenity"":""cafe"",""brand"":""Highlands Coffee"",""brand:wikidata"":""Q5759361"",""cuisine"":""coffee_shop;vietnamese"",""internet_access"":""yes"",""internet_access:fee"":""yes"",""name"":""Highlands Coffee"",""name:en"":""Highlands Coffee"",""outdoor_seating"":""yes"",""takeaway"":""yes""}"
6815031385,node,Khách Sạn Common inn,,wlan,,,,10.7718218,106.6938178,,,,,,2022-05-11T05:00:57Z,,osm_overpass,"{""addr:housenumber"":""260"",""addr:street"":""Lý Tự Trọng"",""internet_access"":""wlan"",""name"":""Khách Sạn Common inn"",""tourism"":""hostel""}"
6953550385,node,Phòng Khám Đa Khoa An Phúc,,wlan,hospital,,,10.7587193,106.6621153,,,,,,2022-04-15T00:55:19Z,,osm_overpass,"{""addr:housenumber"":""502-504"",""addr:street"":""Đường Nguyễn Chí Thanh"",""amenity"":""hospital"",""healthcare"":""hospital"",""internet_access"":""wlan"",""name"":""Phòng Khám Đa Khoa An Phúc"",""opening_hours"":""Mo-Fr 07:00-20:00""}"
6961341085,node,Hẻm Quán - Ông thổ địa,,wlan,bar,,,10.7903709,106.6859945,,,,,,2019-11-10T06:58:57Z,,osm_overpass,"{""amenity"":""bar"",""internet_access"":""wlan"",""name"":""Hẻm Quán - Ông thổ địa""}"
7006271885,node,The art - old school house,,wlan,,,,10.7610551,106.6937801,,,,,,2019-11-24T15:29:12Z,,osm_overpass,"{""addr:housenumber"":""187/15"",""addr:street"":""Hẻm Cô Giang"",""internet_access"":""wlan"",""name:en"":""The art - old school house"",""tourism"":""guest_house""}"
7013710085,node,H.I.P Ceasar,,wlan,,,,10.7719396,106.6846824,,,,,,2020-03-04T21:17:54Z,,osm_overpass,"{""addr:housenumber"":""21"",""addr:postcode"":""72406"",""addr:street"":""Hẻm 337 Nguyễn Ðình Chiểu"",""email"":""ceasarhomestay141119@gmail.com"",""internet_access"":""wlan"",""name"":""H.I.P Ceasar"",""name:en"":""Ceasar Homestay"",""name:vi"":""Ceasar Homestay"",""opening_hours"":""24/7"",""phone"":""+84934171326"",""website"":""https://fb.com/ceasarhomestay""}"
7048855585,node,Xe Máy Phát Thành Hưng,,wlan,,,,10.7994635,106.6806828,,,,,,2022-04-27T04:24:05Z,,osm_overpass,"{""addr:housenumber"":""237-239"",""addr:postcode"":""700000"",""addr:street"":""Phan Đăng Lưu"",""email"":""dntnphatthanhhung@gmail.com"",""internet_access"":""wlan"",""name"":""Xe Máy Phát Thành Hưng"",""name:en"":""Phat Thanh Hung motobike shop"",""opening_hours"":""24/7"",""phone"":""0932056788"",""shop"":""motorcycle"",""website"":""https://phatthanhhung.com/""}"
7062420885,node,Cà Phê - Khách Sạn M.O.M,,wlan,,,,10.7651932,106.6952692,,,,,,2022-04-16T12:53:55Z,,osm_overpass,"{""addr:housenumber"":""39A"",""addr:street"":""Cô Bắc"",""internet_access"":""wlan"",""name"":""Cà Phê - Khách Sạn M.O.M"",""tourism"":""hostel"",""website"":""https://www.booking.com/hotel/vn/mom-hostel-amp-cafe.en-gb.html""}"
7070055725,node,Khách Sạn Jungle House,,wlan,,,,10.7665399,106.6898554,,,,,,2022-04-16T12:53:55Z,,osm_overpass,"{""addr:housenumber"":""373/40"",""addr:postcode"":""710000"",""addr:street"":""Phạm Ngu Lao Street"",""email"":""thejunglesaigon@gmail.com"",""internet_access"":""wlan"",""name"":""Khách Sạn Jungle House"",""phone"":""+84 28 6270 5069"",""tourism"":""hostel"",""website"":""https://jungle-house-vn.book.direct/en-gb"",""wheelchair"":""no""}"
7077962271,node,Cà Phê - Trà Early Morning,,yes,cafe,,,10.796788,106.6866619,,,,Ho Chi Minh City,,2022-05-28T23:36:22Z,,osm_overpass,"{""addr:city"":""Ho Chi Minh City"",""addr:district"":""Phú Nhuận"",""addr:housenumber"":""386-388"",""addr:street"":""Trường Sa"",""addr:subdistrict"":""Phường 2"",""amenity"":""cafe"",""cuisine"":""coffee_shop;coffee;tea;teahouse"",""internet_access"":""yes"",""name"":""Cà Phê - Trà Early Morning"",""website"":""https://earlymorning.vn/""}"
7084165785,node,Nhà Hàng Nhật Manmaru,,wlan,restaurant,,,10.7882694,106.6956305,,,,,,2022-04-25T07:54:52Z,,osm_overpass,"{""amenity"":""restaurant"",""cuisine"":""japanese"",""internet_access"":""wlan"",""name"":""Nhà Hàng Nhật Manmaru""}"
7113998090,node,McDonald’s Hong Bang,,wlan,fast_food,,,10.7545011,106.6574136,,,,,,2020-01-07T09:06:10Z,,osm_overpass,"{""amenity"":""fast_food"",""internet_access"":""wlan"",""name:en"":""McDonald’s Hong Bang""}"
7121874588,node,Nhà Hàng Chay An Duyên,,wlan,restaurant,,,10.7513543,106.6695873,,,,,,2025-01-15T11:06:23Z,,osm_overpass,"{""addr:housenumber"":""10"",""addr:street"":""Nguyễn Tri Phương"",""air_conditioning"":""yes"",""amenity"":""restaurant"",""contact:facebook"":""bepxanhanduyen"",""contact:website"":""https://www.bepxanhanduyen.com"",""cuisine"":""chinese"",""diet:vegan"":""yes"",""diet:vegetarian"":""yes"",""indoor_seating"":""yes"",""internet_access"":""wlan"",""name"":""Nhà Hàng Chay An Duyên"",""name:en"":""An Duyen Vegetarian"",""opening_hours"":""Mo-Su 10:00-14:00,17:00-21:30"",""outdoor_seating"":""no"",""phone"":""+84 28 2212 9947"",""smoking"":""no"",""wheelchair"":""limited""}"
7125483786,node,Khách Sạn Linh Đan,,wlan,,,,10.7965324,106.6895008,,,,,,2024-11-01T08:52:48Z,,osm_overpass,"{""addr:housenumber"":""12/7 - 12/9"",""addr:street"":""Hẻm 12 Cù Lao"",""internet_access"":""wlan"",""name"":""Khách Sạn Linh Đan"",""name:en"":""Linh Dan Hotel"",""opening_hours"":""24/7"",""tourism"":""hotel"",""website"":""http://hotellinhdan.com""}"
7128373385,node,Sushi Wagao,,wlan,restaurant,,,10.7711365,106.6873236,,,,,,2020-01-19T17:25:15Z,,osm_overpass,"{""addr:housenumber"":""41B"",""addr:street"":""Đường Tôn Thất Tùng"",""amenity"":""restaurant"",""cuisine"":""sushi;japanese"",""internet_access"":""wlan"",""name:en"":""Sushi Wagao"",""opening_hours"":""Mo-Su 11:00-22:00"",""phone"":""0902705125"",""website"":""https://www.facebook.com/sushiwagao""}"
7138773787,node,Khách Sạn Sài Gòn 1979,,wlan,,,,10.7662437,106.6895683,,,,,,2023-01-26T10:58:06Z,,osm_overpass,"{""addr:housenumber"":""190"",""addr:street"":""Đường Cống Quỳnh"",""internet_access"":""wlan"",""name"":""Khách Sạn Sài Gòn 1979"",""name:en"":""Hotel Saigon 1979"",""tourism"":""hostel"",""wheelchair"":""no""}"
7155704685,node,Passio coffee,,wlan,cafe,,,10.7662814,106.688136,,,,,,2020-01-24T06:27:40Z,,osm_overpass,"{""amenity"":""cafe"",""internet_access"":""wlan"",""name:en"":""Passio coffee""}"
7180702385,node,Khách Sạn Anh Thiên,,wlan,,,,10.774771,106.6973558,,,,,,2022-05-09T05:29:16Z,,osm_overpass,"{""addr:housenumber"":""35e"",""addr:street"":""Nguyễn Trung Trực"",""internet_access"":""wlan"",""name"":""Khách Sạn Anh Thiên"",""name:en"":""Anh Thien"",""name:vi"":""Ánh Thiên"",""tourism"":""hotel""}"
7216115222,node,Nhà Hàng Âu Lạc - Healthy World,,wlan,restaurant,,,10.7700134,106.6913019,,,,,,2022-05-09T06:48:50Z,,osm_overpass,"{""amenity"":""restaurant"",""cuisine"":""vietnamese;asian;sandwich"",""diet:dairy_free"":""yes"",""diet:gluten_free"":""yes"",""diet:lacto_vegetarian"":""no"",""diet:lactose_free"":""yes"",""diet:ovo_vegetarian"":""only"",""diet:pescetarian"":""no"",""diet:vegan"":""only"",""diet:vegetarian"":""only"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""name"":""Nhà Hàng Âu Lạc - Healthy World"",""opening_hours"":""Mo-Su 10:00-22:00"",""takeaway"":""yes"",""toilets"":""yes""}"
7239180627,node,Khách Sạn Condodo,,wlan,,,,10.7605439,106.6916969,,,,,,2022-05-28T23:37:07Z,,osm_overpass,"{""email"":""booking@condodo.com"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""name"":""Khách Sạn Condodo"",""phone"":""+84 767 705 433"",""smoking"":""outside"",""tourism"":""hotel"",""website"":""https://condodo.com/"",""wheelchair"":""no""}"
7239206161,node,Khách Sạn Condodo,,wlan,,,,10.7698305,106.689493,,,,,,2022-05-28T23:36:36Z,,osm_overpass,"{""email"":""booking@condodo.com"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""name"":""Khách Sạn Condodo"",""phone"":""+84 767 705 433"",""tourism"":""hotel"",""website"":""https://condodo.com/"",""wheelchair"":""no""}"
7243393485,node,Hủ Tíu Đức Minh,,wlan,restaurant,,,10.7957211,106.663892,,,,,,2020-02-25T20:00:25Z,,osm_overpass,"{""addr:housenumber"":""152"",""addr:postcode"":""700000"",""addr:street"":""Bùi Thị Xuân"",""amenity"":""restaurant"",""internet_access"":""wlan"",""name"":""Hủ Tíu Đức Minh""}"
7258203786,node,Nhà Hàng Ấn Độ Gujarat,,wlan,restaurant,,,10.7673132,106.6909915,,,,,,2022-05-13T02:44:01Z,,osm_overpass,"{""amenity"":""restaurant"",""cuisine"":""indian"",""internet_access"":""wlan"",""name"":""Nhà Hàng Ấn Độ Gujarat""}"
7293635485,node,Trung Nguyen Legend,,wlan,cafe,,,10.7724991,106.6973312,,,,,,2020-03-14T03:39:26Z,,osm_overpass,"{""amenity"":""cafe"",""internet_access"":""wlan"",""name:en"":""Trung Nguyen Legend""}"
7417168288,node,Cộng Cà Phê,,wlan,cafe,,,10.788868,106.6907767,,,,Ho Chi Minh City,,2024-04-20T18:04:12Z,,osm_overpass,"{""addr:city"":""Ho Chi Minh City"",""addr:district"":""1"",""addr:housenumber"":""274"",""addr:street"":""Đường Hai Bà Trưng"",""addr:subdistrict"":""Tân Định"",""amenity"":""cafe"",""brand"":""Cộng Cà Phê"",""brand:wikidata"":""Q63864181"",""cuisine"":""coffee_shop;vietnamese"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""name"":""Cộng Cà Phê"",""name:vi"":""Cộng Cà Phê"",""opening_hours"":""Mo-Su 07:00-23:00"",""smoking"":""outside"",""takeaway"":""yes"",""toilets"":""yes"",""toilets:access"":""customers"",""wheelchair"":""limited""}"
7417168289,node,Cà Phê Trứng 3T,,wlan,cafe,,,10.7939837,106.6860754,,,,,,2020-04-18T14:13:56Z,,osm_overpass,"{""amenity"":""cafe"",""internet_access"":""wlan"",""name"":""Cà Phê Trứng 3T""}"
7418417985,node,Language Exchange Hostel 2,,wlan,,,,10.7715714,106.6846093,,,,,,2020-04-19T04:57:41Z,,osm_overpass,"{""internet_access"":""wlan"",""name:en"":""Language Exchange Hostel 2"",""tourism"":""hostel""}"
7502727743,node,Cà Phê The V,,wlan,cafe,,,10.7729647,106.6971172,,,,,,2022-05-13T02:44:01Z,,osm_overpass,"{""amenity"":""cafe"",""internet_access"":""wlan"",""internet_access:fee"":""no"",""level"":""1"",""name"":""Cà Phê The V""}"
7554218586,node,A Priori Coffee,,wlan,cafe,,,10.7890806,106.6972991,,,,,,2020-05-24T16:08:31Z,,osm_overpass,"{""addr:housenumber"":""18"",""addr:postcode"":""70000"",""addr:street"":""Trần Doãn Khanh"",""amenity"":""cafe"",""internet_access"":""wlan"",""name:en"":""A Priori Coffee"",""phone"":""+84966666069""}"
7654229835,node,Mắt Kính Tâm Đức,,wlan,,,,10.7987832,106.6557699,,,,Ho chi minh city,,2020-06-27T10:03:59Z,,osm_overpass,"{""addr:city"":""Thành phố Hồ Chí Minh"",""addr:district"":""Tân Bình"",""addr:housenumber"":""133"",""addr:postcode"":""700000"",""addr:province"":""Ho chi minh city"",""addr:street"":""Nguyễn Thái Bình"",""addr:subdistrict"":""4"",""air_conditioning"":""yes"",""currency:VND"":""yes"",""currency:others"":""yes"",""email"":""matkinhtamduc@gmail.com"",""internet_access"":""wlan"",""name"":""Mắt Kính Tâm Đức"",""opening_hours"":""Mo-Su 09:00-21:00"",""payment:cash"":""yes"",""payment:mastercard"":""yes"",""payment:visa"":""yes"",""shop"":""optician""}"
7654242773,node,Mắt Kính Tâm Đức - Chi Nhánh Quận 11,,wlan,,,,10.7633657,106.656031,,,,Ho Chi Minh City,,2024-04-20T18:04:12Z,,osm_overpass,"{""addr:city"":""Ho Chi Minh City"",""addr:district"":""Quận 11"",""addr:housenumber"":""199"",""addr:postcode"":""700000"",""addr:street"":""Đường Lê Đại Hành"",""addr:subdistrict"":""13"",""air_conditioning"":""yes"",""brand"":""molsion"",""currency:VND"":""yes"",""email"":""matkinhtamduc@gmail.com"",""internet_access"":""wlan"",""name"":""Mắt Kính Tâm Đức - Chi Nhánh Quận 11"",""opening_hours"":""Mo-Su 09:00-21:00"",""payment:cash"":""yes"",""payment:mastercard"":""yes"",""payment:visa"":""yes"",""phone"":""+8492482668"",""shop"":""optician"",""website"":""https://matkinhtamduc.com""}"
7791804390,node,Cà Phê Okinawa,,yes,cafe,,,10.7840335,106.6802568,,,,Ho Chi Minh City,,2024-04-20T18:04:12Z,,osm_overpass,"{""addr:city"":""Ho Chi Minh City"",""addr:district"":""3"",""addr:housenumber"":""785"",""addr:postcode"":""70000"",""addr:street"":""Hoàng Sa"",""addr:subdistrict"":""9"",""amenity"":""cafe"",""brand"":""Okinawa Coffee Saigon"",""cuisine"":""coffee"",""description"":""Okinawa Coffee Saigon, nơi tạo những ly cà phê thơm ngon – độc đáo – khác biệt và giàu năng lượng… 785 HOÀNG SA, PHƯỜNG 9, QUẬN 3, TP. HỒ CHÍ MINH. https://okinawacoffeesg.blogspot.com/"",""email"":""okinawacoffeesaigon@gmail.com"",""fixme"":""785 HOÀNG SA, PHƯỜNG 9, QUẬN 3, TP. HỒ CHÍ MINH."",""image"":""https://okinawacoffeesg.blogspot.com/2020/06/blog-post_3.html"",""internet_access"":""yes"",""internet_access:fee"":""no"",""name"":""Cà Phê Okinawa"",""name:vi"":""Okinawa Coffee Saigon"",""opening_hours"":""Mo-Sa 06:00-10:00"",""outdoor_seating"":""yes"",""phone"":""+840767431355"",""takeaway"":""only"",""website"":""https://okinawacoffeesg.blogspot.com/""}"
8089827300,node,Cà Phê Hồng,,wlan,cafe,,,10.7582857,106.6706942,,,,Ho Chi Minh City,,2024-04-20T18:04:12Z,,osm_overpass,"{""addr:city"":""Ho Chi Minh City"",""addr:district"":""Quận 5"",""addr:housenumber"":""281"",""addr:street"":""Đường Hùng Vương"",""addr:subdistrict"":""Phường 9"",""amenity"":""cafe"",""cuisine"":""coffee_shop"",""internet_access"":""wlan"",""internet_access:fee"":""customers"",""name"":""Cà Phê Hồng"",""opening_hours"":""24/7"",""outdoor_seating"":""yes"",""phone"":""+84843188998""}"
8639240774,node,Hatvala - Tea Shop,,yes,cafe,,,10.7941163,106.6961594,,,,Hồ Chí Minh,,2023-04-22T04:11:57Z,,osm_overpass,"{""addr:city"":""Ho Chi Minh City"",""addr:district"":""Bình Thạnh"",""addr:housenumber"":""2A"",""addr:province"":""Hồ Chí Minh"",""addr:street"":""Lê Văn Duyệt"",""addr:subdistrict"":""Phuong 1"",""amenity"":""cafe"",""internet_access"":""yes"",""internet_access:fee"":""no"",""name"":""Hatvala - Tea Shop"",""opening_hours"":""Mo-Su 08:00-18:00"",""phone"":""+84 902431107"",""website"":""https://hatvala.vn https://hatvala.com""}"
8724303924,node,Cơm Chay Thuyền Tịnh,,wlan,restaurant,,Chin Meat,10.764674,106.6702377,,,,HoChiMinh City,,2026-04-13T10:32:38Z,,osm_overpass,"{""addr:city"":""Ho Chi Minh City"",""addr:district"":""10"",""addr:housenumber"":""336"",""addr:postcode"":""70000"",""addr:province"":""HoChiMinh City"",""addr:street"":""Đường Nguyễn Duy Dương"",""addr:subdistrict"":""9"",""air_conditioning"":""yes"",""amenity"":""restaurant"",""changing_table"":""no"",""cuisine"":""vietnamese"",""currency:VND"":""yes"",""diet:gluten_free"":""yes"",""diet:halal"":""yes"",""diet:vegan"":""yes"",""diet:vegetarian"":""only"",""image"":""https://i.imgur.com/jS42439.jpg"",""indoor_seating"":""yes"",""internet_access"":""wlan"",""name"":""Cơm Chay Thuyền Tịnh"",""opening_hours"":""24/7"",""operator"":""Chin Meat"",""outdoor_seating"":""no"",""payment:cash"":""yes"",""payment:contactless"":""yes"",""payment:credit_cards"":""yes"",""payment:electronic_purses"":""yes"",""phone"":""+84914145614"",""smoking"":""no"",""website"":""https://www.chinmeat.com"",""wheelchair"":""no""}"
8725996071,node,Cà Phê Đô Hội,DO HOI,yes,cafe,,,10.7971261,106.6912815,,,,Ho Chi Minh City,,2024-04-20T18:04:12Z,,osm_overpass,"{""addr:city"":""Ho Chi Minh City"",""addr:district"":""Phú Nhuận"",""addr:housenumber"":""65"",""addr:postcode"":""72210"",""addr:street"":""Phan Xích Long"",""addr:subdistrict"":""Phường 2"",""amenity"":""cafe"",""internet_access"":""yes"",""internet_access:fee"":""no"",""internet_access:ssid"":""DO HOI"",""name"":""Cà Phê Đô Hội"",""opening_hours"":""24/7"",""phone"":""+842835352994"",""website"":""https://www.facebook.com/caphedohoi""}"
8746502553,node,Cà Phê The Wolf King,,yes,cafe,,,10.7996745,106.6508043,,,,Ho Chi Minh City,,2024-04-20T18:04:12Z,,osm_overpass,"{""addr:city"":""Ho Chi Minh City"",""addr:district"":""Tân Bình"",""addr:housenumber"":""24"",""addr:postcode"":""700000"",""addr:street"":""Đường C18"",""addr:subdistrict"":""Phường 12"",""amenity"":""cafe"",""cuisine"":""coffee_shop;beer;fast_food;breakfast"",""internet_access"":""yes"",""internet_access:fee"":""no"",""name"":""Cà Phê The Wolf King"",""opening_hours"":""Mo-Su 06:00-23:00"",""phone"":""0911687007""}"
8928974755,node,Cà Phê TA,,yes,cafe,,,10.7683911,106.6645604,,,,Ho Chi Minh City,,2024-04-20T18:04:12Z,,osm_overpass,"{""addr:city"":""Ho Chi Minh City"",""addr:district"":""10"",""addr:housenumber"":""3/53/4"",""addr:street"":""Thành Thái"",""addr:subdistrict"":""14"",""amenity"":""cafe"",""internet_access"":""yes"",""internet_access:fee"":""yes"",""name"":""Cà Phê TA"",""opening_hours"":""Mo-Su 06:00-22:00"",""outdoor_seating"":""no""}"
9605292917,node,Khách Sạn Gia Long King,,wlan,,,,10.7718491,106.6939136,,,,,,2022-05-11T05:00:57Z,,osm_overpass,"{""internet_access"":""wlan"",""name"":""Khách Sạn Gia Long King"",""opening_hours"":""24/7"",""tourism"":""hotel""}"
9660438899,node,777 hai,,yes,bar,,,10.753394,106.6769009,,,,Hồ Chí Minh,,2022-04-12T09:51:24Z,,osm_overpass,"{""addr:city"":""TP. Hồ Chí Minh"",""addr:district"":""Quận 5"",""addr:housenumber"":""55"",""addr:postcode"":""70000"",""addr:province"":""Hồ Chí Minh"",""addr:street"":""Đường Huỳnh Mẫn Đạt"",""addr:subdistrict"":""5"",""air_conditioning"":""yes"",""amenity"":""bar"",""internet_access"":""yes"",""min_age"":""18"",""name"":""777 hai"",""opening_hours"":""Mo-Su 18:00-02:00"",""payment:cash"":""yes"",""payment:credit_cards"":""yes"",""payment:debit_cards"":""yes"",""payment:mastercard"":""yes"",""payment:visa"":""yes"",""smoking"":""yes""}"
9872584617,node,Green Building Design Construction,,yes,,,Green Building Design Construction JSC,10.7568184,106.6893048,,,,Thành phố Hồ Chí Minh,,2024-03-04T12:08:36Z,,osm_overpass,"{""addr:city"":""Thành phố Hồ Chí Minh"",""addr:district"":""Quận 1"",""addr:housenumber"":""TK24/9Bis"",""addr:postcode"":""70000"",""addr:street"":""Đường Nguyễn Cảnh Chân"",""addr:subdistrict"":""Cầu Kho"",""air_conditioning"":""no"",""communication:mobile_phone"":""+84985515288"",""email"":""phamtrungkt@gmail.com"",""fax"":""+842836368848"",""internet_access"":""yes"",""name"":""Green Building Design Construction"",""name:vi"":""Công Ty Cổ Phần Thiết Kế Xây Dựng Công Trình Xanh"",""office"":""company"",""opening_hours"":""Mo-Fr 09:00-16:30"",""operator"":""Green Building Design Construction JSC"",""phone"":""+842836368848"",""ref:vatin"":""0313382621"",""website"":""https://gbdc.site""}"
